logFC	AveExpr	t	P.Value	adj.P.Val	B
Scly	0.00901300579793522	4.03732928372577	0.408729436109506	0.684456773220276	0.716978746726013	-7.73452805157006
Pdcd10	-0.00538894788481656	3.87988541355759	-0.277772691204735	0.782314608714041	0.807942722733232	-7.73554071425823
Evl	0.0110422775425883	6.73770095310238	1.0251232366324	0.310163470023432	0.347177895207171	-7.73567849344482
Pcsk1n	-0.0367603713493417	8.47986791231345	-1.10368492707479	0.274932305134426	0.310332126842117	-7.7386090895658
Zfp383	0.00778909847307703	3.97274506895886	0.346180045652492	0.730637598858682	0.760535285280161	-7.73973396214735
Mtfp1	-0.0128622090629313	5.7569169239313	-0.923433021923613	0.360148522822634	0.398681820657649	-7.74167974978387
Fam19a5	0.0142932368972953	6.62953128310892	1.01096901454198	0.316824047845147	0.354015601477378	-7.74277420640145
Zfp553	0.0107323298018244	4.54487613124279	0.630390850021661	0.531265522263669	0.570264933828895	-7.74366786208267
Tbc1d2b	0.0099385880693689	4.71724976033691	0.687569154907545	0.494852586963337	0.533546848001833	-7.7451578409237
Tmtc4	0.000224974367940829	3.78337252943906	0.00952424968827645	0.992438180655926	0.993697992147837	-7.7482645461884
Gpld1	-0.0147458154397702	5.60034671568179	-0.891165051609748	0.377043554977592	0.415762377439416	-7.74917837022158
Tpp1	0.0112243215681536	6.51969084437643	0.996604428043934	0.323681718970027	0.361213227568548	-7.74919466998223
Mif	0.0177029856963965	4.70347762818417	0.676808537246938	0.501598820123772	0.540465127591187	-7.74959218482029
Olfm2	0.0154314820074336	7.01519371274341	1.02751515843718	0.309047369932091	0.34603361129074	-7.75001826968894
Syne2	-0.0147113736402695	4.97689778648216	-0.756756033461902	0.452692754630691	0.491394121676075	-7.75015128153582
Ndufs7	-0.0181421793052112	5.79664891276588	-0.918909190459175	0.362487204185478	0.40092692932977	-7.75106909768756
Zfp536	0.00854048476707682	3.89371201697883	0.238897883374407	0.812146249960415	0.834720011976033	-7.75121333076877
Mettl9	0.0147640124609683	5.68403639556218	0.902178120666353	0.371221501801393	0.409955242333665	-7.75123447831373
Lima1	-0.00743408502431358	4.02741089764008	-0.351087579348686	0.726975042816856	0.757096758785903	-7.75199225799269
Neurod1	-0.017614409608286	4.01268751368345	-0.337899248775134	0.736831988080372	0.766334354443663	-7.75327171386676
Gas8	0.00893271406530736	4.31662557837101	0.517585868728502	0.606994666013523	0.643593194564393	-7.75355436823489
Cdh20	-0.0127649432543704	4.71137589717263	-0.669809903143409	0.506013297311609	0.544943079455144	-7.75603643638537
Rad21	-0.0103317331402209	7.24891259660246	-1.033625327738	0.306208713307199	0.343089562282383	-7.75620797117176
Med27	-0.00760954280897034	4.03091616211764	-0.33758205528152	0.737069615934436	0.766527462712107	-7.75772754284097
Efhd1	-0.010817106847066	4.1329269550843	-0.409474360419269	0.683913626778872	0.716601210815672	-7.7581184230465
Ncan	0.014074261959498	8.02228353286397	1.06690537278838	0.291060503931787	0.327210200777932	-7.758318330221
Cep170b	0.0118558626194079	8.54990745910552	1.08804725760879	0.281711196200499	0.317498051236893	-7.7586763036073
Bmp2k	0.00284083473803039	3.86311604020528	0.141682777908163	0.887891159189181	0.902386592455547	-7.76002097336553
Fam185a	0.0076605290937507	4.21307717791076	0.449192217019642	0.655204216921331	0.690048041720132	-7.76078886363834
Aptx	-0.00947148624848069	5.19588108245903	-0.796566165619218	0.42941135055897	0.468223713409729	-7.76160454253883
Usf1	0.0118418340534062	5.12819972630317	0.780059189314336	0.438976738197139	0.477876691165099	-7.76190764234296
Tmem60	-0.00429108976972264	3.90892044508924	-0.194179700293795	0.846809860988864	0.865823471173229	-7.76374403356894
Trappc2	0.00198227850940597	3.85891093300974	0.0968243871905773	0.923246973085374	0.933688795729769	-7.76447231006194
Mir682	0.0169313039089105	5.23848794874442	0.802689023922232	0.425895251136421	0.4646989007001	-7.76452016573612
Avpi1	-0.00353991285327301	3.88760890673259	-0.152980908785066	0.879019574809424	0.894417572878499	-7.7655096317087
Med22	-0.0130818148973846	4.94207988215979	-0.719173244684514	0.475330693045919	0.51434023067103	-7.7708832725136
Eef1g	-0.0139629284101813	5.71804645638507	-0.883944034213683	0.380892242638473	0.419786669745875	-7.77234591637611
Snx24	-5.24607196468608e-05	3.87663619740321	-0.00225478706633952	0.998209775978901	0.998548175116463	-7.77399834672352
Naa60	-0.00990413832323802	6.7396036160155	-0.985157001358213	0.329217538249922	0.367002308979173	-7.77611707295002
Cald1	-0.0131155332615012	4.89845041501238	-0.6987424311585	0.487900812882086	0.526898594148902	-7.77650535800181
Sergef	0.00947097451526515	4.19537689173282	0.40141225617846	0.689800842272778	0.722210234779688	-7.77718885055855
Rad17	0.0072822336992627	4.18274231349851	0.387761002336497	0.699813499668082	0.731753959893897	-7.77888272561651
Hs6st2	-0.01362186531451	5.27126700576496	-0.790732403599274	0.432777541200176	0.471585707097117	-7.78006430340976
Nek1	-0.0177215213498823	5.74539185160313	-0.878440299247723	0.38384226854207	0.422722163922497	-7.78047897585957
Rabep1	-0.0113714734835793	7.52519570938314	-1.02278653867594	0.311256445273011	0.348269194111786	-7.78120216318542
Prpf8	-0.0158502220852795	8.3338348371551	-1.05801312206591	0.295056313129747	0.331374046122881	-7.78148127595891
Zfp788	-0.0139789414366096	5.26818525931933	-0.78532008110555	0.43591457379985	0.47464823777439	-7.78300865735945
Ncoa1	-0.0150382080911271	7.62180456205458	-1.02484807853193	0.31029203772179	0.347282610882018	-7.78376539830746
S100pbp	-0.00561684391929895	4.00054875608766	-0.214056034492714	0.831360520978306	0.851916455515623	-7.78442273926434
Rgs6	0.0159518377053492	5.03266910115046	0.723914223971842	0.47244015650971	0.511400005072947	-7.78580199836706
Tprn	-0.000146837494444681	3.91954877233724	-0.00663565794947282	0.994731548799445	0.995473734720682	-7.78591448605858
Mtx2	-0.0125296495063512	4.90372140750195	-0.685336656017997	0.496248106829395	0.534973298857292	-7.78693247642809
Ncaph2	-0.011565580528628	6.61941773453605	-0.965228185335948	0.339004715109907	0.376859219916483	-7.78734099589501
Mettl2	-0.00245005000630775	3.96144743122586	-0.130722602607064	0.896511226135256	0.909893831629605	-7.7880869302534
Pcdhgc4	0.00135012118086983	3.93183407791008	0.0527562586616676	0.958133097774429	0.96368503132892	-7.78840337782625
Vwa5a	-0.00394322354245663	4.00441802235954	-0.198093617355455	0.84376267661103	0.863173773434069	-7.7888875034672
Rhbdf1	0.00731823980690848	4.05025947009211	0.24917626148505	0.804229515936766	0.827962183946371	-7.78948112744445
Gtf2h2	-0.00479499931407507	4.04973676769718	-0.249110025685974	0.804280467691432	0.827962183946371	-7.78959990447538
Zfp771	0.0125717446374638	4.1002637524897	0.296120436842254	0.768345702003905	0.795353433478258	-7.79133088800854
Arpp19	-0.0131011998419198	8.88464666737731	-1.07031158885777	0.289539862354529	0.325624752586228	-7.79170296484017
Fert2	0.00642506145000121	4.12950612967063	0.312717727172168	0.755775738115025	0.783738460676122	-7.79217037690766
2310022A10Rik	0.00857450714281283	4.5636142936597	0.554404368639356	0.581735594547227	0.619661176951108	-7.79360192688457
Nars	0.00854192750708382	7.87245389697099	1.02482227171662	0.310304097821448	0.347282610882018	-7.79546296694872
Dpy30	-2.14482299335503e-05	3.95650802484223	-0.000937817243314121	0.999255404565193	0.999390878454099	-7.79570927442446
Smpd1	0.0134481093777962	6.87007093929878	0.969195568824551	0.337041128528806	0.374874090487298	-7.79988034641765
Nt5c2	0.0108477428039091	6.25530376260642	0.920426969457423	0.361701469720963	0.400130725370255	-7.79993620033162
Ccdc149	-0.0120063695947003	6.02407083519684	-0.892055594075084	0.376570626109537	0.415365058135475	-7.80240351970751
Tsr3	-0.00416909166691321	4.04466802021044	-0.179489446595088	0.858267656970334	0.876202671667611	-7.80290293429219
3110043O21Rik	-0.00906442973648982	5.01467204810021	-0.694864348901156	0.490307508046905	0.529071672180505	-7.80300028556837
Them6	-0.0200090704232477	5.23211810660537	-0.750827307705952	0.456221732080474	0.494860714241678	-7.80368004486
Pmm2	0.00587356487145618	4.26097097337068	0.373609198794419	0.710250307476395	0.741248711643682	-7.80455320497417
Arhgap20	-0.0228338911830715	6.95330393934391	-0.96922454804352	0.337026813529572	0.374874090487298	-7.80460499889505
Fam73b	0.0094606225024395	6.56407616850954	0.94214193003011	0.350580477026566	0.388790165217225	-7.80536634775364
Coq4	-0.00285377311158812	4.03257281997059	-0.143605733361313	0.886380150726151	0.90106639528981	-7.80565409669391
Prkar2b	-0.0133600410665154	6.22329792639492	-0.91082331727701	0.366691689063124	0.405225764394977	-7.8057512890117
Bean1	-0.00668727173452867	4.22748376555853	-0.342279940206851	0.733552819986789	0.763246707058186	-7.80750746748811
Dgka	0.00327298533684098	4.06554800646126	0.182524168560904	0.855898091499381	0.874207022636335	-7.80798793875902
Gas7	0.0156725712358486	9.46188933894339	1.07642202536288	0.286825798578345	0.32284827387475	-7.80810951848752
Phkb	0.012573577703923	5.3415741759487	0.771734453174844	0.443848161510269	0.482538926749872	-7.80833821360988
Oplah	-0.010452943099552	4.91034414202231	-0.6544884259125	0.515750542413472	0.554821983431889	-7.80917897419371
Sf3a2	0.0117800215549098	4.92902361504503	0.659940766103811	0.512273982225524	0.551363461756302	-7.8093888143308
Ubald1	0.0142036441697315	6.57262771606962	0.937779515365051	0.352796520488614	0.391072334238438	-7.80970002694361
Klc4	-0.0090818354432299	4.63461603914427	-0.554673334824769	0.581552946663089	0.6195560816714	-7.80993926357127
Scarb2	0.0147976603292808	6.24474655671126	0.907157914826842	0.368607895364456	0.407190842183826	-7.81097405108946
St6gal1	0.00898075181755984	4.63791612763864	0.554179692882611	0.581888187125247	0.619778971473137	-7.81099703959506
Trmt2b	0.00178681589015069	4.02993636732175	0.0876303788819478	0.930515097002473	0.939815152051922	-7.81137607358785
Vcan	-0.0137636968853786	4.67057606903419	-0.566530524134542	0.573528612292865	0.611404707064229	-7.81154389056537
Ifngr2	-0.0112959014325311	5.32340959898288	-0.762091070183791	0.449530775496128	0.488285140371779	-7.81162006691583
Gltp	-0.011821392739083	4.81194997273233	-0.616545243201517	0.540288916394912	0.579256065412496	-7.81281762571212
Mysm1	0.0181189767377105	5.47456540768236	0.792002467866701	0.43204335375869	0.470950271903777	-7.81298592800795
Smoc2	-0.00345212856220833	4.03337030728854	-0.100607357539434	0.920258307150939	0.930985399321513	-7.81360111176164
Dram2	0.00885796598820278	4.34554870635565	0.403989081206107	0.687917034690658	0.720437814439662	-7.81377838194203
Akr7a5	-0.00361171513689418	4.06918059899317	-0.153496430157036	0.878615138058814	0.894067711353869	-7.81381978145111
Mynn	0.00366048473013714	4.10753405203679	0.197355602704817	0.844337076013826	0.863654272012478	-7.81591078077193
Bnip3l	0.0105905063105037	6.69387281945354	0.935043544566353	0.354191000429368	0.392381290008627	-7.82113645925351
Acly	0.00953138338120839	7.59775011422145	0.986503717318741	0.328563024516733	0.366300352404403	-7.82115077184551
Zkscan6	0.00402342337087705	4.15323044796295	0.226600458502901	0.82164409735296	0.843072328558702	-7.82228521333084
Egfr	0.0076944548397901	4.16907018728781	0.241317990609016	0.810280392262003	0.833092467416975	-7.82327877143182
Senp1	0.00666794267663933	4.36707801983741	0.394292971036495	0.695015718336906	0.727252617612958	-7.82328300433579
Rpl6	0.00307179730817796	4.10352915966965	0.143254972237337	0.886655738163682	0.901255167817222	-7.82476663058079
Nup210	-0.0110033726611062	5.60228698887716	-0.8011662222687	0.426768111999688	0.465513583058066	-7.82586115442679
Coa5	-0.0114968345210153	6.5902434012316	-0.920722240444349	0.36154873959236	0.400021755076542	-7.82634634065254
Zscan21	-0.0021430343411332	4.10678627858347	-0.129966692659085	0.897106217934995	0.910309844526336	-7.82744252786694
Plekhj1	0.00608067937794217	4.28529611521297	0.326815560547926	0.745150628642668	0.773895000351537	-7.82747895127305
Nme2	-0.00565699154370194	4.15292770520681	-0.200697283223297	0.841736919694022	0.861412673452563	-7.82762017164532
Sphkap	-0.0268389663602475	7.8928608423465	-0.992429326844592	0.325693463942499	0.363348307524206	-7.82903191918281
Rab9	0.00999877637509161	4.70100630893684	0.543102949052688	0.589434929866225	0.626866788383643	-7.83137996444501
Mdc1	0.0140922615766966	5.21299522321005	0.708535446530744	0.481852692468546	0.520900837095614	-7.83142843154649
Nek6	0.0108280595582222	4.49621049705678	0.439588605027181	0.662100149458208	0.69646553579826	-7.83591473885048
Asxl3	-0.00077994719670604	4.11348788539291	-0.0322890549920062	0.974368111200039	0.977947422628937	-7.83723471848962
Ube2n	0.00933616510453249	6.93729107622142	0.932950368119889	0.355260276201626	0.393506765396306	-7.83828675820063
Dgkh	0.00527840205159628	4.11892076510072	0.0895260659607487	0.929015993461979	0.938493801269294	-7.840179104098
Gpr155	-0.0146845935037199	6.07335296159097	-0.854764573542875	0.396696085719983	0.435642281258848	-7.84046693036713
Tmed3	-0.00248460075528148	4.1532868334951	-0.117353275646899	0.907043020012346	0.919381197943264	-7.84094561571444
Rtn4r	-0.0161500860362863	6.73859492934353	-0.915915846768408	0.364040042860004	0.402476342626939	-7.84187343007097
Tmem63a	0.0147942704778007	4.70568246604858	0.521643010047572	0.60418667039203	0.640800095964633	-7.84434390496196
Nfe2l1	0.00863340820280757	8.78568035606855	1.01457093719167	0.315119986055011	0.352271577076499	-7.84562204601505
Kcnip1	0.00919346017505958	4.83453792580955	0.569261719539305	0.571687965804924	0.609662757317372	-7.84595093224403
Gabarapl2	-0.00449780709975886	4.23725360395161	-0.211373188041348	0.833442055051979	0.853727827033764	-7.84679341832373
Cpne7	-0.0293206113953448	5.4171890496122	-0.733576746217124	0.466579971018947	0.505353170783552	-7.84787588286274
Tm9sf1	-0.0083311825696747	5.06623445013573	-0.641739681272231	0.52392843334543	0.563085672026404	-7.84907626861175
Psmc3	-0.0126265586754442	6.86164513736284	-0.916365994868931	0.363806249028611	0.402308304464708	-7.8491705667194
Ccdc50	0.014714952162893	6.51411242553855	0.889575241363677	0.377888772095371	0.416600982103796	-7.84982675547716
Vrk3	-0.00249269604936115	4.19684987912012	-0.132035696657582	0.895477806280579	0.908907509209113	-7.85026800348047
Jam2	-0.0108367606107983	5.71957034569749	-0.790570373783896	0.432871259408309	0.47164777795659	-7.85114522579845
Nkap	0.00342784963467255	4.22688163074383	0.169880134136206	0.865779357018827	0.882405956994735	-7.85215209140586
Chrdl1	-0.0111718235797358	4.53133776276837	-0.423258211808221	0.673894054149519	0.707358627982498	-7.85219073605869
Atp6v1c1	0.0107022110864598	8.0173500989984	0.972768603558708	0.335279174928076	0.373111249576771	-7.85397043469673
Cspg4	0.0123202426861161	4.81425315756258	0.547056390158812	0.586736062503044	0.624356571667502	-7.85416069583237
Kcnj10	0.0181130056802117	8.085014386729	0.975402870726868	0.333984070460326	0.371782177121748	-7.85441611066991
Mdga2	-0.0186564693495676	5.59344839296575	-0.761803380560226	0.449700954283858	0.488362128625353	-7.85558779758604
Tbc1d22b	-0.00925899877552593	5.73813268063908	-0.785093101044672	0.436046427907203	0.474756770521945	-7.85805425363848
Slc35e4	-0.00705616803961027	4.41822033478072	-0.330117207643602	0.742669389357723	0.77158961837785	-7.85954201299166
Ndufs6	0.00800890285022551	4.44868145223822	0.343500447849354	0.732640096453991	0.762458346835169	-7.86237666896093
Zxdb	-0.00287703018550547	4.24931174011419	-0.14035369536035	0.888935763352279	0.903137188575921	-7.86255672685684
Xxylt1	0.00896781884391873	4.86256483290308	0.548560714839921	0.585710666752818	0.623535260644425	-7.86359980916179
Gm16039	0.00831454406948117	5.16661339965784	0.648376430439182	0.519662653791714	0.558786006416657	-7.86404658275905
Sumf1	-0.00606473939747071	4.51111573500485	-0.37734496008453	0.70748968222576	0.738942571963675	-7.86492147667598
Gm13826	0.0191034577005171	6.5343320242094	0.873525233906739	0.386488904154909	0.425446339767331	-7.8654056781957
Eci2	0.00423627626344685	4.30344703548927	0.203118656363448	0.839853961242463	0.859545320766599	-7.86544294411146
Sh3bp4	0.00449507364183837	4.31661220596952	0.200439665185824	0.841937309056641	0.861557987087091	-7.86926055410357
Necap2	-0.00538751288734335	4.40721053919752	-0.291988390174545	0.771485035204731	0.798267074087286	-7.87027812088371
Abhd10	0.00166484703525257	4.2599917159924	0.107696262247554	0.91466100451911	0.926084851816837	-7.87037957418296
Phospho1	-0.016465026708702	5.1030791888568	-0.619374476565448	0.538438662246536	0.577446694916579	-7.87044079966282
Chfr	-0.00968703377463239	5.62771974230284	-0.74778718249873	0.45803747882938	0.496684180703269	-7.87139417643655
BC005561	0.00347467442455386	4.25887605469364	0.0904378118290577	0.928295079653904	0.937958197864245	-7.87227830011901
Ing5	-0.00142934683268786	4.26489295152345	-0.0806654131693233	0.936025109142102	0.94460427224915	-7.87345909003597
Nrip1	0.0194439044640951	4.81699662505327	0.512611676606047	0.610445530404016	0.646880223772237	-7.87347744977876
Epc2	0.010820156275764	6.02729402156985	0.8084569017414	0.422598878224927	0.461477599684004	-7.87425871082426
Plekha1	-0.00949270501346311	6.95294644742494	-0.894143339339124	0.375463392402796	0.414298623252625	-7.87475575348257
Narfl	0.00704714228346128	4.67283650410091	0.443440246750116	0.659330866147103	0.693750363652429	-7.87492281485548
Igip	0.0151032754829522	6.26599577121249	0.835993554608524	0.407074906064814	0.44604405228966	-7.87522819965619
Dner	-0.0148863421480983	7.23155733604839	-0.909848988876662	0.367200425266355	0.405757569980513	-7.87562030620738
Ubac2	-0.007725607028512	5.05260445979578	-0.594458445811018	0.554844853843174	0.593158537323541	-7.87591582115829
Lix1	-0.0125161095828255	5.08830205483716	-0.603840971718046	0.548637392424879	0.587118016090279	-7.87724027242688
Nr2f6	-0.00238147541229323	4.27898434312145	-0.0695023475929812	0.94486272636291	0.952675778361127	-7.87870447500155
Atp11c	0.0045158145565682	4.35322350579777	0.194459125673546	0.846592235265278	0.865660949414645	-7.87992784300466
Slc31a1	-0.00657636665294982	4.64639293089582	-0.416656145070953	0.678685847088646	0.711730115000773	-7.88058156124524
Gria3	-0.0152405653511477	8.55455209252629	-0.968615668559445	0.337327669175147	0.375164513117	-7.88147839328938
2900092D14Rik	0.0129364737314068	5.17908288368452	0.624068434909658	0.535376156502444	0.5743848031586	-7.882078102319
Frrs1l	-0.0324402266443088	7.57968538314736	-0.921473921797375	0.361160117258546	0.39965171904542	-7.88209481443809
Sh3bgrl3	0.0168382695871691	6.08561034940828	0.805216204260865	0.424449056075635	0.463292252226079	-7.88279172338378
Tmod1	-0.0127243057103157	6.08366900820195	-0.803327516515451	0.425529590394806	0.464368607742971	-7.88431292647523
Gpc6	-0.00596554939127562	4.40631925240627	-0.232414869171603	0.817149920228817	0.839197359879521	-7.88470081709085
L2hgdh	0.00338681991351676	4.39248269969541	0.21182050788251	0.833094910050982	0.853456624280807	-7.88569809413587
Tulp4	-0.0185180734455357	6.70433510309537	-0.863462164928254	0.391943280325849	0.430775563016059	-7.88605513042306
Uhrf1bp1l	0.0128923139986897	6.97960052810449	0.880759445449437	0.382597444400458	0.421540041422176	-7.88808677194141
Psmb6	-0.0122323790833659	5.32023365228752	-0.651537083190896	0.517637644788602	0.556770854502518	-7.88865102288913
BC037034	-0.0114946927608736	6.02124890177903	-0.789544208363377	0.433465075304653	0.472225040319342	-7.88872587921433
Pgam1	-0.0125169312774182	5.20828396407504	-0.620210157530773	0.537892772736025	0.576916979423329	-7.88992524009025
Srm	0.0118244181511461	5.16568270498219	0.604752400277348	0.548036279489259	0.586699328502408	-7.89148977085184
Fam134a	0.0104255053583263	7.66926282220627	0.916137471716381	0.363924925221004	0.40240937920338	-7.89157707803619
Itpr2	0.0121868831105523	4.83837008513504	0.483685258353097	0.630688431881945	0.66660771717073	-7.89251337457817
Dkkl1	-0.00761288802512299	4.52708710750918	-0.309507342014419	0.758202056629247	0.786066554951017	-7.89288975301842
Tpra1	0.00691839651424883	4.77694737069588	0.453718170499358	0.651964749111044	0.686979567803481	-7.89339793921896
Dchs1	0.00378954286891655	4.38113093112393	0.153866046700139	0.878325186613133	0.893895964909303	-7.89382986644247
Mto1	-0.00433461506976032	4.50386738037798	-0.285554081944337	0.776381180630548	0.802545220978288	-7.89406702076536
Rps19	0.0130319433256264	5.03032157693986	0.548819384380749	0.585534435677032	0.623392629815192	-7.89788960927554
Rftn2	-0.00796838467949823	4.77434419154169	-0.440263662569632	0.661614445863284	0.696004244867514	-7.89881245754029
Tubg1	0.00829225268523965	4.79114446864362	0.448492482137992	0.655705653703057	0.690477568677104	-7.89893977463374
Psmb10	-0.00960537522093918	4.67166780277986	-0.385461677202791	0.701505324437364	0.733315116674853	-7.89909494392355
Csad	0.000228214687439515	4.35523710789291	0.0146717031799952	0.988351584188387	0.990096365637932	-7.89922211868423
0610007P14Rik	-0.00831478208036564	4.89008627433477	-0.491448273358831	0.625226860543128	0.66145110429179	-7.8994620781811
Skiv2l	-0.00728419959240521	6.55985607968935	-0.835395583658808	0.407408253593217	0.446316914056326	-7.90028743505176
Phlpp2	-0.0133393611903515	6.63180175345407	-0.841007458218491	0.404286429523771	0.443251986415525	-7.90068755307648
Uxs1	-0.00606775528001985	4.66868784753442	-0.377684599966398	0.70723889325307	0.738732929632269	-7.90142716871091
Dhx30	-0.00793582748596703	6.95053839720906	-0.862153783177625	0.392655965016577	0.431526711944476	-7.90284730044279
C1d	-0.00957283753225815	4.97946767542196	-0.518457711884998	0.606390746792046	0.64304528700998	-7.90411849728486
Dync1li1	0.00751335856658682	6.31344930119395	0.805707448660811	0.424168281852125	0.4630542974803	-7.90464739776738
Nt5m	0.00883782579064563	4.90700438180179	0.485240468261759	0.629592604986307	0.665544837283655	-7.90605677824867
Sirt4	-0.00158547877086434	4.39990152296571	-0.0835199839394025	0.933766449630212	0.942711796759556	-7.90696718642539
Gm15421	-0.00495202423857785	4.45470225467741	-0.181928286523089	0.85636326208437	0.874561055498913	-7.90715307823391
Smc5	0.0110620160824071	5.60700774835461	0.692599264765615	0.491716230084815	0.530397810986355	-7.90828944709317
Pml	0.00378571354936805	4.51184751825779	0.236729116027288	0.813819263385052	0.836148287742552	-7.90910074170834
Ndfip1	0.0122821224506651	8.3452797986185	0.929831893384857	0.356857200362142	0.395186604679355	-7.90933233499494
Asb7	0.00307373247696465	4.46824206419322	0.186107672628241	0.853101750434243	0.871605094588209	-7.90970938611507
D2Wsu81e	0.00844192055503354	4.97229615329616	0.504632317506414	0.61599988261558	0.652297586170262	-7.90977703291416
Klhdc8b	0.00758486206799925	4.62433424787007	0.322966723533175	0.74804652886441	0.776410727180127	-7.91078655267749
Pbrm1	-0.0137419149869166	6.10824116817914	-0.772972997742994	0.44312138988711	0.481819808858016	-7.91101433565459
Eif2b1	-0.00285202860914694	4.47856547269727	-0.174417425348445	0.862230908578092	0.879336063120285	-7.9139543048514
Tead1	0.00494086937082426	4.49707076290277	0.198817118468249	0.843199656192692	0.862671769991807	-7.91402334402043
Abhd17b	-0.00837131735615565	5.06894601054941	-0.533153409239631	0.596253069914081	0.633433020846224	-7.91412634593854
Setbp1	0.0180557463173791	5.98179413685192	0.74898496861962	0.45732159049493	0.496017256940543	-7.91548309908881
Arap2	-0.0165592594818629	7.17917295459301	-0.860948394979552	0.393313263847286	0.432130702541647	-7.91628211502787
Dbnl	-0.0105537733398145	5.94199207879602	-0.739682433744092	0.462898473493934	0.501623509212597	-7.91834692925936
Entpd6	-0.00980012200813744	5.52989855183081	-0.660182153654962	0.512120358375288	0.551238328406581	-7.91877963548029
Clpx	0.00690088778656258	4.95593133524126	0.47858323059034	0.634289272144214	0.669981666753704	-7.91944173559011
Ints6	-0.00676336823674601	4.7245281823363	-0.359759632028017	0.720518706171031	0.751221326467909	-7.92063007132092
Vamp4	-0.00860758409271771	6.12046765068998	-0.76181454989976	0.449694346515004	0.488362128625353	-7.92085957069979
Ptpre	0.00948072647556867	4.95807569873387	0.475167879712993	0.636704710055387	0.672244260208758	-7.92150327950922
Fbxw11	0.00808974484077518	7.40479530578	0.865904209762245	0.390615244865472	0.429507923889191	-7.92357821553701
Safb	0.00950026857467656	6.9200955265763	0.835005442986103	0.407625833453276	0.446481926263522	-7.92421701606678
Prdx5	-0.0144973448367868	7.03476553417959	-0.842590857054985	0.403408274918926	0.442453589663532	-7.92428567334745
Pigu	0.00422589423967937	4.61555632096037	0.268734177008883	0.789222999841911	0.814264471152416	-7.92501889609071
Pank3	-0.0163684467845923	6.58338142660433	-0.807302281616342	0.423257514983276	0.462094226436529	-7.92508633752832
Myo5a	-0.0200279874844179	9.41559838140159	-0.959412984079834	0.341896478582153	0.379873533022147	-7.92527670921928
Grpel1	-0.00898500697196904	5.1151419163161	-0.528906077535713	0.599174874634706	0.636211853018543	-7.92540213729603
Mipep	0.0047231023314126	4.71239895235814	0.333632820825441	0.740030375116636	0.769064461116493	-7.92710077828939
Nsmf	0.0127343615375805	8.89544134519177	0.935543766547265	0.353935777885601	0.392127991809279	-7.92721560398335
Gpatch1	-0.0065109441425248	5.03484039394856	-0.494939730916412	0.622777355453431	0.659001441752845	-7.92738004917885
Slc1a4	0.0139017540951962	6.31841957420704	0.777099716924282	0.440704912708684	0.479616455123104	-7.92761494950839
Parp8	-0.0033397115066484	4.55543218464184	-0.193317646375126	0.847481332826705	0.866449974674326	-7.92878751552677
Map4k5	0.00898973699934929	5.9935768809962	0.733457601211597	0.466651977000529	0.505394059213521	-7.92879088203663
Banf1	-0.0077641914602073	4.79770530934796	-0.375877758676856	0.708573434174372	0.739969737245802	-7.93062248035688
Tor1a	-0.00407568833403307	4.66029146848883	-0.27783725606296	0.78226532278759	0.807942722733232	-7.93270282299682
Pmvk	-0.00951509454703917	4.94696071831902	-0.443541497844398	0.659258132455671	0.693723306914698	-7.93399531881936
Fads1	-0.00991525313418458	7.9254320048849	-0.882205839726234	0.381822369906434	0.420748916692772	-7.9340074308713
Parp2	0.000837706891400989	4.50746842408042	0.0566408094588838	0.955053597233416	0.961102845210826	-7.9348558037998
Tbrg4	0.00726831683106277	5.14146876012104	0.519796985383456	0.605463581430407	0.642108228897659	-7.93526423542843
Etfdh	-0.00551555407851344	4.78361135555778	-0.354060429555211	0.72475948050452	0.754895967198283	-7.93559281112795
Kcnq3	-0.0277483281936191	5.31761227894592	-0.573319422492661	0.568958692871815	0.607059340080327	-7.93727598834998
Dscam	-0.0150924723141387	6.54393510315581	-0.788471544750264	0.434086316807184	0.472762199614172	-7.93728004107046
Cst3	-0.0178650924559768	9.37347831058944	-0.944605545586364	0.349333020449317	0.387552401211311	-7.93773812956003
Aldh5a1	0.0104085897963305	7.09997761123595	0.828650864196606	0.411179789334092	0.450040549839406	-7.93954946897726
Scd1	0.0139568839445855	7.77707583022802	0.867966921188948	0.389495694916546	0.428340748568777	-7.93971631866039
Aurkaip1	-0.00867708282674824	5.22827386381212	-0.541654351294379	0.590425307576178	0.627784302967637	-7.939737896373
Nedd8	0.0131222705834194	5.8083769299624	0.686314026918741	0.495636893030971	0.534353432208911	-7.94010444680804
Rtn4	-0.0102698819279805	9.46696494326759	-0.945728879525229	0.348765182576143	0.387067963271281	-7.94031338122836
Ston2	0.00515136833333402	4.61699600303494	0.20323148650215	0.839766242846557	0.859515168016517	-7.94120879197357
Syndig1	-0.00948077670381819	5.56745186836217	-0.633154599324687	0.52947381050833	0.568589897389905	-7.94173048853435
Nbas	0.00968065688286842	5.74958987924552	0.670993915414876	0.505264989919236	0.544256381782026	-7.94314159814818
Iqsec1	0.0115433570404858	8.77386697204033	0.912619403457265	0.365755066578894	0.404251273676306	-7.94344833410931
Cdan1	-0.009851408438258	5.34905121181994	-0.570592897069731	0.570791889149048	0.608751158920417	-7.94482656533265
Rabggta	-0.00885307465875543	5.51513191074189	-0.614752193142867	0.541463223464968	0.580366756193399	-7.94574428005937
